Change history report
"May 29, 2026 - June 11, 2026"
Date & time,User,Campaign,Ad group,Changes
"Jun 7, 2026, 3:33:27 PM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Logo
  Item id is 20183543807
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Landscape Logo
  Item id is 155671120276
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Landscape Logo
  Item id is 155710936740"
"Jun 7, 2026, 3:30:57 PM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Asset group changed
  Status changed from enabled to removed"
"Jun 7, 2026, 3:30:26 PM",signletters@gmail.com,Catch All | PMax | Normal Margin,,"2 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  50 : included
1 Asset group listing group filter changed
  All products: included to subdivided"
"Jun 7, 2026, 3:30:03 PM",signletters@gmail.com,Catch All | PMax | Normal Margin,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162790183517
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092581
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 336501788014
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172077621286
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092617
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 289202320238
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092623
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162882334669
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162790183514
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 163189796495
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172060710432
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172078440666
1 Asset group listing group filter added
  All products: included
Asset group created
  Asset group name is Feed-Only Safety Net
  Status is enabled
  Landing page set to ""https://www.alphabetsigns.com/"""
"Jun 7, 2026, 3:26:42 PM",signletters@gmail.com,Catch All | PMax | Normal Margin,,"Asset group changed
  Status changed from enabled to removed"
"Jun 7, 2026, 3:14:15 PM",signletters@gmail.com,Catch All | PMax | High Margin,,"Asset group changed
  Asset group name changed from Feed-Only Safety Net` to Feed-Only Safety Net"
"Jun 7, 2026, 3:13:47 PM",signletters@gmail.com,Catch All | PMax | High Margin,,"2 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  70 : included
1 Asset group listing group filter changed
  All products: included to subdivided"
"Jun 7, 2026, 3:13:13 PM",signletters@gmail.com,Catch All | PMax | High Margin,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034806
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162882334669
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034839
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 163189796495
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 296268275531
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034794
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092581
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092623
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162790183514
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034776
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172060710432
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034767
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 22116034827
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 336501788014
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 162790183517
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172077621286
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 172078440666
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 289202320238
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Price
  Item id is 48729092617
Asset group created
  Asset group name is Feed-Only Safety Net`
  Status is enabled
  Landing page set to ""https://www.alphabetsigns.com/""
1 Asset group listing group filter added
  All products: included"
"Jun 7, 2026, 3:09:58 PM",signletters@gmail.com,Catch All | PMax | High Margin,,"Asset group changed
  Status changed from enabled to removed"
"Jun 7, 2026, 12:06:14 PM",signletters@gmail.com,Boat Registration Numbers | Shopping | Low AOV,,"Campaign changed
  Target roas changed from 400% to 300%"
"Jun 7, 2026, 12:05:54 PM",signletters@gmail.com,Boat Registration Numbers | Shopping | Low AOV,,"Campaign changed
  Target roas changed from 600% to 400%"
"Jun 7, 2026, 12:04:12 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"3 negative exact match keywords added
  -[windmaster sign stands]
  -[plaque maker]
  -[windmaster]"
"Jun 7, 2026, 12:03:10 PM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"4 negative exact match keywords added
  -[channel letter signs]
  -[sign letters and numbers]
  -[bulletin board letters for teachers]
  -[letters for signs]"
"Jun 7, 2026, 12:02:20 PM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"4 negative exact match keywords added
  -[bronze plaques]
  -[large commercial building address numbers]
  -[large plastic sign letters]
  -[large address numbers for buildings]"
"Jun 7, 2026, 12:01:12 PM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"4 negative exact match keywords added
  -[24x36 letter board]
  -[outdoor sign letter tracks]
  -[message boards with letters]
  -[sign board with changeable letters]"
"Jun 7, 2026, 11:46:39 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"2 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  40 : included"
"Jun 7, 2026, 11:45:39 AM",signletters@gmail.com,Catch All | PMax | Normal Margin,,"2 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  50 : included"
"Jun 7, 2026, 11:43:27 AM",signletters@gmail.com,Catch All | PMax | High Margin,,"2 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  70 : included
1 Asset group listing group filter changed
  All products: included to subdivided"
"Jun 7, 2026, 11:43:02 AM",signletters@gmail.com,Catch All | PMax | High Margin,,"1 Asset group listing group filter changed
  All products: subdivided to included"
"Jun 7, 2026, 11:42:06 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Campaign changed
  Target ROAS changed from 250% to 210%"
"Jun 7, 2026, 11:41:36 AM",signletters@gmail.com,Catch All | PMax | High Margin,,"1 budget amount decreased
  Catch All | PMax | High Margin: Budget amount changed from $200.00 to $50.00"
"Jun 7, 2026, 11:41:22 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"1 budget amount decreased
  Catch All | PMax | Medium Margin: Budget amount changed from $200.00 to $50.00"
"Jun 7, 2026, 11:41:17 AM",signletters@gmail.com,Catch All | PMax | Normal Margin,,"1 budget amount decreased
  Catch All | PMax | Normal Margin: Budget amount changed from $200.00 to $50.00"
"Jun 7, 2026, 11:37:47 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Campaign changed
  Target ROAS changed from 450% to 250%"
"Jun 7, 2026, 11:37:14 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Budget changed
  Budget name changed from ""Catch All Campaign #2"" to ""Catch All | PMax | Medium Margin""
Campaign changed
  Campaign name changed from ""Catch All Campaign #2"" to ""Catch All | PMax | Medium Margin"""
"Jun 7, 2026, 11:34:23 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"1 campaign active
  Status changed from paused to active"
"Jun 7, 2026, 11:34:22 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Account-default goals used
  "
"Jun 7, 2026, 11:34:22 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034839
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034767
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 163189796495
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 289202320238
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 48729092623
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034806
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034827
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 48729092581
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034794
Campaign asset created
  Status is Enabled
  Extension type is Landscape Logo
  Item id is 155671120276
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 172077621286
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 336501788014
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 162790183517
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034776
Campaign asset created
  Status is Enabled
  Extension type is Landscape Logo
  Item id is 155710936740
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 172060710432
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 296268275531
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 162790183514
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 162882334669
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 172078440666
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 48729092617"
"Jun 7, 2026, 11:34:22 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"8 negative exact match keywords added
  -[slippery when wet sign]
  -[tacos]
  -[deer crossing sign]
  -[alphabetsigns]
  -[letter r]
  -[slippery when wet road sign]
  -[yield sign]
  -[alphabet signs]
1 language added
  English
2 negative regions added
  Alaska, United States(excluded)
  Hawaii, United States(excluded)
3 negative countries added
  Guam(excluded)
  Puerto Rico(excluded)
  U.S. Virgin Islands(excluded)
1 country added
  United States
1 bid adjustment change
  Connected TV: Platform bid adjustment set to -100%
1 negative brand list added
  11477564655(excluded)"
"Jun 7, 2026, 11:34:22 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Negative keyword list ""Negatives | Kids & Education"" applied
  
Negative keyword list ""Negatives | Hobby & DIY"" applied
  
Negative keyword list ""Universal"" applied
  
Negative keyword list ""Negatives | Spiritual & Religious"" applied
  "
"Jun 7, 2026, 11:34:21 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Option to only bid for new customers is on
  "
"Jun 7, 2026, 11:34:20 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"1 asset group hint(s) added
  Parameters is ""349162221""
  Type is ""Audience persona""
  Criterion ID is 2485597673230
3 asset group hint(s) added
  Parameters is ""vinyl""
  Type is ""Search theme""
  Criterion ID is 2213610774434
  Parameters is ""signs""
  Type is ""Search theme""
  Criterion ID is 2206843209285
  Parameters is ""letters""
  Type is ""Search theme""
  Criterion ID is 2243408056230"
"Jun 7, 2026, 11:34:20 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"3 Asset group listing group filters added
  All products: subdivided
  All products: included
  All products: excluded"
"Jun 7, 2026, 11:34:19 AM",signletters@gmail.com,Catch All | PMax | Medium Margin,,"Asset group created
  Asset group name is Asset Group 1
  Status is enabled
  Landing page set to ""https://www.alphabetsigns.com/""
55 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 336501498415
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 163211257865
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 292499097268
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498409
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 337093989237
55 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 336501788002
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 225180820973
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498394
55 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 336408298334
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 69318972690
55 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 336501498427
55 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 336501498424
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 71513077481
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 289595103734
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 1061272443
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 155511151851
55 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 336501498418
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 336500462296
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 292500322330
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 169074563251
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 168483953843
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498406
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 155726611963
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 226171581207
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 56335146526
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 168301311133
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 162882483604
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 155707480247
55 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 336501788005
55 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 336501788011
55 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 336501788008
55 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 315977012527
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 163335995097
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 105676843013
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 168431762012
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 171350389046
55 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 337093989252
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 162882483607
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498391
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 171387824440
55 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 336501498421
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 336408298181
55 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 294719498403
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498400
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498397
55 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 315977012530
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 300349937263
55 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 336501787999
55 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 336501498412
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 337047179275
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 163209643762
55 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 315977012524
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 89387196411
55 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 89338385002
55 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 336544837293"
